"Product_ID"	"Category_ID"	"Product_Name"	"Manufacture_Date"	"Expiry_Date"	"Price"	"GST"	"Stock"	"Rating"
"P0208"	"CAT08"	"National Geographic Bug Discovery Kit"	"2024-11-14"	\N	"1299.00"	"18"	"380"	"4.6"
"P0209"	"CAT03"	"Milky Mist Margarine 200g"	"2025-10-08"	"2026-05-31"	"1344.95"	"12"	"559"	"2.7"
"P0210"	"CAT03"	"Aashirvaad Soji 500g"	"2025-08-01"	"2027-02-22"	"1469.09"	"28"	"182"	"1.3"
"P0211"	"CAT02"	"TinyTrend Men Polo Shirt"	"2024-11-10"	\N	"8105.82"	"18"	"1445"	"3.8"
"P0212"	"CAT01"	"Sennheiser Plus9449 Keyboard"	"2024-01-31"	\N	"2149.68"	"12"	"207"	"1.5"
"P0213"	"CAT04"	"Elica Office Chair"	"2024-05-26"	\N	"23485.38"	"18"	"331"	"1.3"
"P0214"	"CAT09"	"Patanjali Spirulina Capsules"	"2025-06-22"	"2028-06-21"	"399.00"	"12"	"160"	"4.0"
"P0215"	"CAT01"	"QuickHeat Convection 30L"	"2025-01-27"	\N	"14999.00"	"18"	"70"	"4.4"
"P0216"	"CAT05"	"Gillette Mach3 Razor Pack"	"2025-01-17"	"2028-01-16"	"699.00"	"18"	"110"	"4.6"
"P0217"	"CAT03"	"Fortune Besan 500g"	"2025-10-18"	"2027-07-09"	"1357.16"	"5"	"317"	"4.3"
"P0218"	"CAT04"	"Home Centre Rice Cooker"	"2024-12-18"	\N	"39481.70"	"18"	"601"	"3.5"
"P0219"	"CAT03"	"Patanjali Moong Dal 1kg"	"2025-10-08"	"2027-08-04"	"771.81"	"18"	"31"	"1.6"
"P0220"	"CAT07"	"Arihant Master Guide for SSC CGL 2025"	"2025-01-15"	\N	"599.00"	"0"	"220"	"4.5"
"P0221"	"CAT03"	"Kwality Walls Milk Powder 500g"	"2025-08-13"	"2027-05-01"	"101.72"	"28"	"787"	"4.8"
"P0222"	"CAT03"	"Tata Sampann Toor Dal 1kg"	"2024-12-22"	"2025-12-22"	"145.00"	"5"	"600"	"4.2"
"P0223"	"CAT05"	"Minimalist 10% Niacinamide Serum 30ml"	"2025-08-14"	"2027-08-13"	"599.00"	"18"	"95"	"4.7"
"P0224"	"CAT03"	"Nandini Milk Powder 500g"	"2025-02-14"	"2026-09-03"	"609.44"	"18"	"473"	"3.3"
"P0225"	"CAT03"	"Fortune Sunflower Oil 1L"	"2025-03-18"	"2026-03-18"	"165.00"	"5"	"850"	"4.3"
"P0226"	"CAT05"	"Laneige Water Bank Blue Hyaluronic Cream 50ml"	"2024-12-10"	"2026-12-10"	"3050.00"	"18"	"220"	"4.8"
"P0227"	"CAT05"	"TresemmÃ© Hair Spa Rejuvenation Shampoo 580ml"	"2025-03-01"	"2027-03-01"	"530.00"	"18"	"810"	"4.4"
"P0228"	"CAT01"	"SmartFit Pro Smartwatch"	"2024-12-18"	\N	"9999.00"	"18"	"80"	"4.4"
"P0229"	"CAT04"	"CookSmart Casserole Set 3pcs"	"2025-01-14"	\N	"1799.00"	"18"	"101"	"4.3"
"P0230"	"CAT09"	"Ultimate Nutrition Prostar 100% Whey"	"2025-10-20"	"2027-04-20"	"5200.00"	"18"	"300"	"4.5"
"P0231"	"CAT01"	"Whirlpool Pro5282 Power Bank"	"2023-12-18"	\N	"6091.67"	"5"	"258"	"3.2"
"P0232"	"CAT03"	"Dettol Garbage Bags"	"2025-11-10"	"2027-08-17"	"1156.49"	"5"	"1325"	"2.6"
"P0233"	"CAT03"	"Amul Cheese Spread 200g"	"2025-04-25"	"2026-02-15"	"250.48"	"5"	"499"	"2.7"
"P0234"	"CAT05"	"Maybelline New York Hypercurl Mascara Waterproof 9.2ml"	"2025-01-30"	"2028-01-30"	"399.00"	"18"	"1240"	"4.5"
"P0235"	"CAT05"	"Clean & Clear Foaming Face Wash 150ml"	"2025-02-01"	"2027-01-31"	"245.00"	"18"	"240"	"4.0"
"P0236"	"CAT06"	"Cosco Squat Rack Classic"	"2024-07-01"	\N	"80244.99"	"18"	"168"	"2.5"
"P0237"	"CAT05"	"Nivea Pearl & Beauty Deodorant Roll On 50ml"	"2025-02-22"	"2027-08-22"	"199.00"	"18"	"890"	"4.5"
"P0238"	"CAT07"	"Hachette India Ikigai"	"2023-11-15"	\N	"550.00"	"28"	"1300"	"4.9"
"P0239"	"CAT05"	"Colorbar All Day Waterproof Eyeshadow Stick 1.4g"	"2025-01-10"	"2027-07-10"	"850.00"	"18"	"390"	"4.4"
"P0240"	"CAT04"	"Sleepyhead Mixer Grinder"	"2025-10-14"	\N	"37442.40"	"5"	"733"	"1.3"
"P0241"	"CAT05"	"Garnier Micellar Cleansing Water 125ml"	"2025-05-08"	"2027-05-07"	"299.00"	"18"	"230"	"4.4"
"P0242"	"CAT05"	"Nivea Men Dark Spot Reduction Cream 50g"	"2025-02-11"	"2027-02-10"	"260.00"	"18"	"210"	"4.1"
"P0243"	"CAT07"	"Wiley PMP Project Management Exam Prep"	"2024-09-05"	\N	"2100.00"	"18"	"290"	"4.8"
"P0244"	"CAT03"	"Nandini Greek Yogurt"	"2025-10-27"	"2026-08-27"	"476.90"	"18"	"60"	"2.5"
"P0245"	"CAT09"	"Himalaya Wellness Liv.52 DS"	"2026-02-10"	"2029-02-10"	"170.00"	"12"	"1500"	"4.8"
"P0246"	"CAT02"	"SturdyStep Men Leather Biker Jacket"	"2025-08-01"	\N	"1765.72"	"28"	"848"	"1.8"
"P0247"	"CAT03"	"Harpic Fabric Softener"	"2025-11-12"	"2027-05-17"	"992.23"	"18"	"914"	"3.1"
"P0248"	"CAT01"	"SonicBeat NoiseCancel Headphones"	"2024-10-19"	\N	"6999.00"	"18"	"95"	"4.5"
"P0249"	"CAT06"	"Speedo Squat Rack X100"	"2024-08-22"	\N	"58547.03"	"12"	"63"	"4.3"
"P0250"	"CAT02"	"AuraLine Men Denim Vest"	"2024-01-12"	\N	"6545.50"	"28"	"1180"	"2.8"
"P0251"	"CAT01"	"Xiaomi Max6352 Mouse"	"2024-02-26"	\N	"1125.00"	"5"	"357"	"3.7"
"P0252"	"CAT05"	"Sebamed Clear Face Care Gel 50ml"	"2025-01-18"	"2027-01-18"	"475.00"	"18"	"340"	"4.6"
"P0253"	"CAT03"	"Milky Mist Condensed Milk 400g"	"2025-04-11"	"2027-01-23"	"423.21"	"12"	"748"	"5.0"
"P0254"	"CAT06"	"Under Armour Treadmill X100"	"2024-07-27"	\N	"32374.39"	"12"	"775"	"3.3"
"P0255"	"CAT01"	"Apple Pro7515 Washing Machine"	"2023-09-20"	\N	"73791.78"	"12"	"1279"	"3.1"
"P0256"	"CAT02"	"MetroStep Men Formal Blazer"	"2024-12-03"	\N	"4999.00"	"5"	"55"	"4.8"
"P0257"	"CAT09"	"Himalaya Wellness Pure Herbs Gokshura"	"2026-02-10"	"2028-02-10"	"220.00"	"12"	"1400"	"4.4"
"P0258"	"CAT01"	"Microsoft Prime8147 Laptop"	"2023-08-17"	\N	"185460.60"	"12"	"141"	"3.8"
"P0259"	"CAT06"	"Decathlon Sports Bra Elite"	"2024-04-28"	\N	"10835.65"	"5"	"909"	"3.2"
"P0260"	"CAT08"	"Ravensburger Jungle Safari Puzzle (1000 pcs)"	"2025-04-02"	\N	"999.00"	"12"	"110"	"4.6"
"P0261"	"CAT04"	"Philips Hand Blender"	"2025-01-20"	\N	"24173.64"	"28"	"1491"	"4.8"
"P0262"	"CAT03"	"Paper Boat Energy Drink 250ml"	"2025-08-21"	"2026-10-20"	"504.60"	"5"	"177"	"3.6"
"P0263"	"CAT02"	"VistaVibe Kids Patterned Leggings"	"2025-04-16"	\N	"4913.16"	"5"	"62"	"4.2"
"P0264"	"CAT05"	"Colorbar Ultimate 8Hrs Stay Lipstick 4.2g"	"2025-01-05"	"2028-01-05"	"950.00"	"18"	"640"	"4.3"
"P0265"	"CAT03"	"Aashirvaad Moong Dal 1kg"	"2025-02-27"	"2025-11-25"	"640.62"	"12"	"640"	"2.6"
"P0266"	"CAT03"	"Bingo Salted Peanuts"	"2025-08-04"	"2026-04-14"	"1354.86"	"5"	"300"	"1.7"
"P0267"	"CAT01"	"Canon Elite2057 Air Conditioner"	"2024-03-23"	\N	"42087.79"	"12"	"72"	"3.1"
"P0268"	"CAT03"	"Harpic Glass Cleaner"	"2025-07-18"	"2026-03-08"	"50.29"	"28"	"1146"	"2.6"
"P0269"	"CAT02"	"SwiftStride Men Graphic Hoodie"	"2024-01-31"	\N	"3359.57"	"28"	"157"	"4.6"
"P0270"	"CAT06"	"Reebok Wrist Bands Elite"	"2024-12-16"	\N	"46292.79"	"5"	"1296"	"3.6"
"P0271"	"CAT02"	"SwiftStride Kids Light-up Sneakers"	"2024-09-09"	\N	"8265.43"	"18"	"778"	"2.2"
"P0272"	"CAT05"	"The Man Company Charcoal Face Scrub 100g"	"2024-11-12"	"2026-11-12"	"349.00"	"18"	"720"	"4.1"
"P0273"	"CAT09"	"Swisse Beauty Collagen Glow"	"2026-01-22"	"2028-01-22"	"2100.00"	"18"	"330"	"4.6"
"P0274"	"CAT09"	"Swisse Ultivite Men Multivitamin"	"2025-11-22"	"2027-11-22"	"1650.00"	"12"	"290"	"4.5"
"P0275"	"CAT04"	"DecoGlow LED Wall Lamp Modern"	"2025-02-09"	\N	"1799.00"	"18"	"73"	"4.1"
"P0276"	"CAT02"	"PrimePlush Men Running Windbreaker"	"2025-04-26"	\N	"10300.00"	"28"	"819"	"2.7"
"P0277"	"CAT03"	"Bisleri Mineral Water 1L"	"2025-03-01"	"2025-09-01"	"20.00"	"18"	"1000"	"4.0"
"P0278"	"CAT06"	"PowerMax Wrist Bands X100"	"2024-06-16"	\N	"76963.58"	"5"	"1160"	"5.0"
"P0279"	"CAT01"	"Logitech Pro7976 Speaker"	"2024-01-22"	\N	"3454.28"	"12"	"164"	"1.3"
"P0280"	"CAT04"	"Green Soul Air Fryer"	"2025-06-14"	\N	"26076.84"	"12"	"704"	"1.6"
"P0281"	"CAT01"	"LG Prime1643 Headphones"	"2023-09-19"	\N	"38220.67"	"28"	"191"	"1.7"
"P0282"	"CAT01"	"Asus Max6508 Tablet"	"2024-01-09"	\N	"17875.83"	"5"	"1352"	"2.0"
"P0283"	"CAT01"	"Nikon Neo3302 Microwave"	"2024-04-09"	\N	"5567.11"	"5"	"1187"	"2.6"
"P0284"	"CAT07"	"Oswaal CBSE Physics Class 12 Question Bank"	"2024-06-10"	\N	"450.00"	"0"	"180"	"4.4"
"P0285"	"CAT05"	"Mamaearth Vitamin C Face Wash 150ml"	"2025-06-10"	"2027-06-09"	"349.00"	"18"	"220"	"4.2"
"P0286"	"CAT06"	"Adidas Running Shoes AlphaBoost"	"2025-01-09"	\N	"7499.00"	"18"	"95"	"4.8"
"P0287"	"CAT02"	"StyleNest Women Crop Top"	"2025-03-05"	\N	"899.00"	"5"	"270"	"4.0"
"P0288"	"CAT06"	"Fitkit Compression Tights Stealth"	"2024-03-04"	\N	"7336.57"	"12"	"175"	"1.9"
"P0289"	"CAT04"	"UrbanStyle TV Unit Engineered Wood"	"2024-02-18"	\N	"7999.00"	"18"	"39"	"4.5"
"P0290"	"CAT02"	"ActiveCore Yoga Leggings"	"2023-06-15"	\N	"1499.00"	"5"	"220"	"4.4"
"P0291"	"CAT06"	"BoldFit Wrist Bands Advance"	"2024-11-21"	\N	"74441.05"	"12"	"318"	"2.5"
"P0292"	"CAT03"	"Colgate Garbage Bags"	"2025-03-05"	"2027-01-07"	"613.30"	"12"	"1066"	"1.4"
"P0293"	"CAT05"	"Biotique Bio Papaya Revitalizing Tan Removal Scrub 75g"	"2025-02-01"	"2027-02-01"	"199.00"	"12"	"870"	"4.1"
"P0294"	"CAT04"	"Featherlite Induction Cooktop"	"2024-12-05"	\N	"16661.57"	"18"	"805"	"4.3"
"P0295"	"CAT02"	"IronTread Kids Velcro Sandals"	"2024-10-11"	\N	"7146.66"	"12"	"338"	"3.8"
"P0296"	"CAT04"	"UrbanGlow Mirror with LED Frame"	"2025-05-09"	\N	"5499.00"	"18"	"47"	"4.5"
"P0297"	"CAT01"	"Acer Air815 Tablet"	"2025-02-23"	\N	"10365.38"	"18"	"284"	"1.9"
"P0298"	"CAT02"	"PrimePlush Kids Denim Overalls"	"2025-08-20"	\N	"6907.29"	"12"	"388"	"4.3"
"P0299"	"CAT07"	"Bloomsbury Circe by Madeline Miller"	"2024-01-20"	\N	"599.00"	"12"	"520"	"4.5"
"P0300"	"CAT06"	"Reebok Skipping Rope Ultimate"	"2024-01-05"	\N	"34233.77"	"12"	"816"	"4.1"
"P0301"	"CAT01"	"GameBox Pro Console"	"2024-11-29"	\N	"39999.00"	"18"	"25"	"4.7"
"P0302"	"CAT03"	"Lay's Peanut Butter"	"2025-12-25"	"2027-02-01"	"132.09"	"5"	"695"	"3.3"
"P0303"	"CAT03"	"Colgate Floor Cleaner 500ml"	"2025-07-04"	"2027-03-23"	"705.01"	"12"	"551"	"3.8"
"P0304"	"CAT06"	"Yonex Shaker Bottle Pro"	"2024-11-10"	\N	"38991.22"	"5"	"905"	"4.7"
"P0305"	"CAT06"	"HRX Yoga Mat Pro Grip"	"2025-02-03"	\N	"1499.00"	"18"	"150"	"4.6"
"P0306"	"CAT06"	"Speedo Swimming Goggles Ultimate"	"2024-06-27"	\N	"42127.72"	"5"	"796"	"3.2"
"P0307"	"CAT05"	"Dettol Skincare Handwash Refill 1500ml"	"2025-03-05"	"2028-03-05"	"325.00"	"12"	"1420"	"4.8"
"P0308"	"CAT01"	"Sennheiser Ultra6981 Router"	"2025-03-09"	\N	"13798.08"	"28"	"1429"	"2.9"
"P0309"	"CAT01"	"Xiaomi Neo9619 Laptop"	"2024-09-23"	\N	"56132.61"	"12"	"1299"	"1.3"
"P0310"	"CAT02"	"TrendAura Women Designer Blouse"	"2023-07-25"	\N	"1499.00"	"5"	"185"	"4.2"
"P0311"	"CAT03"	"Bingo Peanut Butter"	"2025-09-13"	"2026-03-31"	"671.08"	"12"	"604"	"4.6"
"P0312"	"CAT10"	"Elago Liquid Silicone Case"	"2025-09-12"	\N	"1399.00"	"12"	"890"	"4.4"
"P0313"	"CAT06"	"Puma Swimming Goggles Stealth"	"2024-07-06"	\N	"59030.24"	"18"	"1112"	"1.3"
"P0314"	"CAT02"	"PeakPace Men Denim Vest"	"2025-08-02"	\N	"5070.13"	"28"	"39"	"4.3"
"P0315"	"CAT07"	"Wiley Organic Chemistry by Solomon"	"2023-11-25"	\N	"999.00"	"18"	"340"	"4.6"
"P0316"	"CAT04"	"Hawkins Chopper"	"2025-02-04"	\N	"28085.96"	"18"	"866"	"3.6"
"P0317"	"CAT01"	"HP X6982 Smartphone"	"2023-01-04"	\N	"34805.68"	"5"	"359"	"1.0"
"P0318"	"CAT02"	"UrbanWeave Men Polo T-Shirt"	"2024-02-07"	\N	"1199.00"	"12"	"210"	"4.2"
"P0319"	"CAT03"	"Nutraj California Almonds 500g"	"2024-12-02"	"2025-12-02"	"620.00"	"12"	"260"	"4.6"
"P0320"	"CAT08"	"Hasbro Trivial Pursuit Family Edition"	"2024-09-18"	\N	"2199.00"	"12"	"260"	"4.5"
"P0321"	"CAT09"	"Nature's Bounty Zinc 50mg"	"2025-10-10"	"2028-10-10"	"850.00"	"12"	"670"	"4.7"
"P0322"	"CAT06"	"Reebok Swimming Goggles Pro"	"2024-04-13"	\N	"5723.74"	"12"	"891"	"4.4"
"P0323"	"CAT03"	"Tata Sampann Soji 500g"	"2025-05-20"	"2026-07-20"	"567.36"	"5"	"623"	"4.2"
"P0324"	"CAT03"	"Boost Energy Drink 500g"	"2025-01-25"	"2026-01-25"	"260.00"	"18"	"330"	"4.5"
"P0325"	"CAT05"	"Dermalogica Special Cleansing Gel 250ml"	"2024-11-25"	"2026-11-25"	"3500.00"	"18"	"190"	"4.8"
"P0326"	"CAT08"	"Ravensburger Eiffel Tower Night Edition 3D"	"2024-12-15"	\N	"3599.00"	"12"	"105"	"4.9"
"P0327"	"CAT03"	"Nandini Ghee 500ml"	"2025-01-04"	"2026-04-29"	"82.80"	"5"	"1397"	"2.5"
"P0328"	"CAT01"	"Bosch Max6305 Mouse"	"2023-06-07"	\N	"8545.83"	"28"	"1348"	"1.2"
"P0329"	"CAT08"	"Hasbro Operation Skill Game"	"2024-10-30"	\N	"1799.00"	"18"	"390"	"4.2"
"P0330"	"CAT02"	"LittleLegends Men Denim Vest"	"2025-09-22"	\N	"1591.49"	"5"	"665"	"4.2"
"P0331"	"CAT07"	"Bloomsbury Atomic Habits (Indian Edition)"	"2023-09-14"	\N	"550.00"	"0"	"260"	"4.8"
"P0332"	"CAT01"	"Nikon Max108 Smartphone"	"2025-01-23"	\N	"86652.18"	"5"	"795"	"2.3"
"P0333"	"CAT01"	"Samsung Neo4072 Refrigerator"	"2024-03-01"	\N	"66803.98"	"5"	"207"	"4.8"
"P0334"	"CAT05"	"Kama Ayurveda Kumkumadi Bi-Phase Essence 30ml"	"2025-01-10"	"2026-01-10"	"2495.00"	"12"	"310"	"4.8"
"P0335"	"CAT05"	"Head & Shoulders Anti-Dandruff Shampoo 340ml"	"2025-07-09"	"2027-07-08"	"389.00"	"18"	"210"	"4.2"
"P0336"	"CAT03"	"Pril Floor Cleaner 500ml"	"2025-05-27"	"2026-04-22"	"616.02"	"28"	"811"	"2.5"
"P0337"	"CAT01"	"QuickHeat Microwave 25L"	"2023-12-10"	\N	"9999.00"	"18"	"110"	"4.2"
"P0338"	"CAT03"	"Bournvita Health Drink 750g"	"2025-02-28"	"2026-02-28"	"310.00"	"18"	"300"	"4.4"
"P0339"	"CAT08"	"Funskool Handycraft Pottery Wheel"	"2024-12-10"	\N	"1199.00"	"12"	"330"	"4.1"
"P0340"	"CAT06"	"Reebok Weight Lifting Belt Ultimate"	"2024-04-25"	\N	"73565.60"	"5"	"214"	"2.0"
"P0341"	"CAT09"	"Thorne Research Basic Nutrients 2/Day"	"2025-12-01"	"2027-12-01"	"3200.00"	"12"	"85"	"4.9"
"P0342"	"CAT01"	"Bosch Plus191 Tablet"	"2023-12-11"	\N	"84404.95"	"12"	"1030"	"2.1"
"P0343"	"CAT01"	"Samsung Prime8704 Tablet"	"2024-02-18"	\N	"80359.00"	"18"	"1140"	"2.9"
"P0344"	"CAT03"	"24 Mantra Moong Dal 1kg"	"2025-03-13"	"2026-09-10"	"350.29"	"28"	"868"	"2.0"
"P0345"	"CAT05"	"Tresemmé Keratin Smooth Shampoo 580ml"	"2024-11-11"	"2026-11-10"	"725.00"	"18"	"140"	"4.3"
"P0346"	"CAT01"	"Acer Ultra3881 Camera"	"2025-01-15"	\N	"477512.40"	"18"	"300"	"2.9"
"P0347"	"CAT06"	"Strauss Skipping Rope Steel Wire"	"2023-09-15"	\N	"599.00"	"12"	"260"	"4.0"
"P0348"	"CAT04"	"Pigeon Wall Painting"	"2025-07-17"	\N	"35822.45"	"18"	"917"	"1.9"
"P0349"	"CAT03"	"Bru Green Tea 25 Bags"	"2025-10-25"	"2027-09-21"	"402.33"	"5"	"885"	"2.2"
"P0350"	"CAT06"	"Nike Resistance Tube X100"	"2024-09-13"	\N	"67157.13"	"12"	"616"	"1.9"
"P0351"	"CAT03"	"Thums Up Lemonade 500ml"	"2025-04-16"	"2026-05-29"	"1483.55"	"12"	"215"	"2.6"
"P0352"	"CAT04"	"Solimo Study Table"	"2024-04-07"	\N	"10916.30"	"5"	"24"	"3.0"
"P0353"	"CAT06"	"Adidas Cricket Bat Advance"	"2024-06-18"	\N	"42665.21"	"12"	"496"	"4.9"
"P0354"	"CAT03"	"Coke Chocolate Milk"	"2025-11-16"	"2027-03-20"	"177.46"	"28"	"150"	"1.5"
"P0355"	"CAT10"	"UAG Pathfinder Case (S24 Ultra)"	"2025-10-30"	\N	"3499.00"	"12"	"145"	"4.5"
"P0356"	"CAT04"	"Glen Shoe Rack"	"2024-08-02"	\N	"36435.02"	"28"	"696"	"2.4"
"P0357"	"CAT04"	"Green Soul Glass Jar Set"	"2025-06-25"	\N	"36224.95"	"18"	"1022"	"3.7"
"P0358"	"CAT02"	"SwiftStride Kids Organic Cotton Romper"	"2025-04-22"	\N	"2956.32"	"18"	"721"	"1.5"
"P0359"	"CAT03"	"Bingo Muesli 500g"	"2025-06-09"	"2026-11-20"	"725.65"	"18"	"833"	"3.3"
"P0360"	"CAT03"	"Pillsbury Maida 1kg"	"2025-01-22"	"2026-01-22"	"60.00"	"5"	"840"	"4.1"
"P0361"	"CAT02"	"SilkenStyle Kids Light-up Sneakers"	"2024-09-18"	\N	"3179.75"	"28"	"832"	"4.1"
"P0362"	"CAT06"	"Vector X Dart Board Series 1"	"2024-07-02"	\N	"66804.88"	"12"	"413"	"4.8"
"P0363"	"CAT02"	"SturdyStep Kids Organic Cotton Romper"	"2025-10-21"	\N	"6163.88"	"12"	"641"	"2.7"
"P0364"	"CAT06"	"Decathlon Punching Bag Series 1"	"2024-08-15"	\N	"42420.57"	"12"	"658"	"4.7"
"P0365"	"CAT03"	"Tata Sampann Moong Dal 1kg"	"2025-07-13"	"2026-12-14"	"611.44"	"18"	"78"	"4.7"
"P0366"	"CAT03"	"Amul Margarine 200g"	"2025-11-03"	"2027-04-01"	"155.03"	"18"	"465"	"3.7"
"P0367"	"CAT10"	"Joby GripTight One Mount"	"2025-07-14"	\N	"1450.00"	"18"	"115"	"4.4"
"P0368"	"CAT03"	"24 Mantra Besan 500g"	"2025-10-10"	"2026-04-12"	"117.65"	"12"	"425"	"4.8"
"P0369"	"CAT07"	"Bloomsbury Harry Potter and the Sorcerer's Stone"	"2024-06-22"	\N	"699.00"	"12"	"1100"	"4.9"
"P0370"	"CAT02"	"VogueTrail Women Heeled Sandals"	"2024-06-10"	\N	"2199.00"	"5"	"140"	"4.1"
"P0371"	"CAT05"	"L'OrÃ©al Paris Hyaluron Moisture Conditioner 180ml"	"2025-01-12"	"2027-01-12"	"259.00"	"18"	"720"	"4.5"
"P0372"	"CAT03"	"Comfort Floor Cleaner 500ml"	"2025-05-28"	"2026-04-02"	"817.57"	"28"	"847"	"4.6"
"P0373"	"CAT05"	"Plum BodyLovin' Oopsie Daisy Shower Gel 200ml"	"2025-01-25"	"2026-07-25"	"380.00"	"18"	"490"	"4.4"
"P0374"	"CAT06"	"BoldFit Treadmill Advance"	"2024-03-12"	\N	"48307.19"	"12"	"1291"	"4.5"
"P0375"	"CAT04"	"Durian Glass Jar Set"	"2025-03-14"	\N	"15028.19"	"5"	"1244"	"2.0"
"P0376"	"CAT06"	"Asics Treadmill Series 1"	"2024-03-26"	\N	"20088.37"	"12"	"938"	"3.6"
"P0377"	"CAT01"	"OnePlus Z9359 Headphones"	"2023-03-14"	\N	"5376.48"	"12"	"1300"	"4.0"
"P0378"	"CAT06"	"Nike Basketball Elite"	"2024-05-02"	\N	"55058.03"	"5"	"682"	"3.2"
"P0379"	"CAT01"	"Logitech Ultra2086 Speaker"	"2023-08-24"	\N	"46855.92"	"5"	"1214"	"4.3"
"P0380"	"CAT01"	"LG X1293 Camera"	"2025-03-10"	\N	"161112.90"	"18"	"46"	"1.7"
"P0381"	"CAT02"	"TinyTrend Women Velvet Evening Wrap"	"2025-12-14"	\N	"7912.33"	"18"	"1078"	"4.9"
"P0382"	"CAT05"	"Paula's Choice Skin Perfecting 2% BHA Liquid 118ml"	"2024-12-01"	"2026-12-01"	"2700.00"	"18"	"210"	"4.9"
"P0383"	"CAT05"	"Forest Essentials Cane Sugar Lip Scrub 15g"	"2025-02-10"	"2026-08-10"	"650.00"	"12"	"240"	"4.7"
"P0384"	"CAT10"	"Samsung Wireless Charger Duo"	"2025-09-18"	\N	"4999.00"	"18"	"340"	"4.6"
"P0385"	"CAT02"	"SilkenStyle Women Cashmere Sweater"	"2024-09-15"	\N	"7594.59"	"12"	"356"	"1.3"
"P0386"	"CAT03"	"Aashirvaad Whole Wheat Atta 5kg"	"2025-06-02"	"2026-12-28"	"1286.22"	"18"	"1318"	"2.2"
"P0387"	"CAT02"	"PrimePlush Women Suede Ankle Boots"	"2025-05-26"	\N	"11155.68"	"28"	"682"	"3.8"
"P0388"	"CAT04"	"Kent Saucepan"	"2024-06-06"	\N	"30657.01"	"28"	"405"	"3.2"
"P0389"	"CAT05"	"Himalaya Herbals Anti-Hair Fall Hair Oil 200ml"	"2025-02-25"	"2027-08-25"	"240.00"	"5"	"1340"	"4.1"
"P0390"	"CAT01"	"Apple Elite7853 Air Conditioner"	"2024-11-17"	\N	"31252.08"	"18"	"1012"	"3.1"
"P0391"	"CAT06"	"BoldFit Tracksuit X100"	"2024-05-11"	\N	"23709.95"	"12"	"509"	"1.1"
"P0392"	"CAT01"	"Sony Ultra9922 Laptop"	"2024-11-10"	\N	"51795.24"	"18"	"751"	"3.9"
"P0393"	"CAT04"	"Solimo Mixer Grinder"	"2025-01-07"	\N	"22550.82"	"28"	"1025"	"1.6"
"P0394"	"CAT04"	"Glen Frying Pan"	"2025-04-10"	\N	"22201.02"	"12"	"1029"	"4.8"
"P0395"	"CAT01"	"Samsung Max8550 Router"	"2023-02-27"	\N	"14134.17"	"12"	"933"	"2.3"
"P0396"	"CAT01"	"Bosch Ultra7588 Smartphone"	"2024-01-29"	\N	"50815.15"	"18"	"321"	"4.1"
"P0397"	"CAT02"	"ModaMain Women Suede Ankle Boots"	"2025-11-03"	\N	"6085.52"	"28"	"1404"	"1.0"
"P0398"	"CAT03"	"Lizol Garbage Bags"	"2025-06-13"	"2026-07-10"	"481.74"	"28"	"604"	"2.0"
"P0399"	"CAT01"	"Canon Prime8228 Headphones"	"2023-10-22"	\N	"18728.80"	"5"	"662"	"3.9"
"P0400"	"CAT05"	"Garnier Men Acno Fight Face Wash 100g"	"2025-02-20"	"2027-02-20"	"225.00"	"18"	"1180"	"4.3"
"P0401"	"CAT03"	"Thums Up Instant Coffee 50g"	"2025-09-10"	"2027-09-07"	"1369.25"	"28"	"1012"	"3.5"
"P0402"	"CAT01"	"Dell Prime5051 Power Bank"	"2023-09-03"	\N	"6806.96"	"18"	"1357"	"4.2"
"P0403"	"CAT04"	"Prestige Shoe Rack"	"2024-09-08"	\N	"27155.24"	"18"	"123"	"3.7"
"P0404"	"CAT06"	"Puma Sports Bra Ultimate"	"2024-08-01"	\N	"55667.18"	"28"	"712"	"4.9"
"P0405"	"CAT01"	"SoundMax Bluetooth Speaker"	"2025-06-01"	\N	"3499.00"	"18"	"115"	"4.4"
"P0406"	"CAT02"	"PeakPace Men Linen Blazer"	"2024-04-20"	\N	"834.25"	"12"	"1189"	"2.8"
"P0407"	"CAT01"	"Microsoft Z1935 Microwave"	"2024-09-24"	\N	"17305.05"	"5"	"630"	"3.6"
"P0408"	"CAT03"	"Pepsodent Fabric Softener"	"2025-07-11"	"2026-02-02"	"608.19"	"18"	"177"	"1.6"
"P0409"	"CAT01"	"LG Elite1420 Refrigerator"	"2023-10-03"	\N	"99659.93"	"28"	"1333"	"1.8"
"P0410"	"CAT02"	"IronTread Kids Fleece Pajama Set"	"2025-09-07"	\N	"6917.06"	"12"	"189"	"1.6"
"P0411"	"CAT07"	"Tata McGraw Hill Computer Science Handbook"	"2023-12-09"	\N	"1200.00"	"0"	"95"	"4.2"
"P0412"	"CAT03"	"24 Mantra Basmati Rice 1kg"	"2025-02-18"	"2026-04-09"	"1222.87"	"28"	"572"	"2.8"
"P0413"	"CAT02"	"ActiveCore Compression Tights"	"2025-01-30"	\N	"1999.00"	"5"	"160"	"4.3"
"P0414"	"CAT05"	"BiorÃ© UV Aqua Rich Watery Essence SPF 50 50g"	"2025-02-15"	"2027-02-15"	"1270.00"	"18"	"890"	"4.9"
"P0415"	"CAT07"	"S Chand Objective Arithmetic"	"2024-02-25"	\N	"499.00"	"5"	"1200"	"4.5"
