"Order_ID","Customer_ID","Order_Date","Order_Total","Order_Status"
"O01096","C0511","2023-07-08","35816.60","Returned"
"O01097","C2322","2024-09-10","59600.00","Delivered"
"O01098","C0677","2025-07-06","39968.47","Shipped"
"O01099","C2181","2024-09-15","1299.00","Delivered"
"O01100","C2455","2022-06-05","7600.00","Delivered"
"O01101","C3135","2022-05-22","19536.83","Delivered"
"O01102","C2733","2022-07-23","31103.98","Processing"
"O01103","C0357","2025-08-27","498.00","Cancelled"
"O01104","C0994","2022-04-01","330383.68","Refunded"
"O01105","C0059","2023-05-05","350.00","Delivered"
"O01106","C2723","2024-09-25","828.85","Delivered"
"O01107","C0896","2023-07-05","850.00","Delivered"
"O01108","C1388","2023-02-10","3398.60","Delivered"
"O01109","C2811","2024-07-19","11237.70","Delivered"
"O01110","C0104","2024-10-12","79505.73","Delivered"
"O01111","C2680","2024-06-29","10752.96","Delivered"
"O01112","C2919","2024-07-31","80647.92","Delivered"
"O01113","C0106","2026-02-07","20084.10","Delivered"
"O01114","C0554","2025-11-20","67869.75","Refunded"
"O01115","C0777","2024-07-02","5190.97","Shipped"
"O01116","C0500","2025-12-11","1398.00","Delivered"
"O01117","C1461","2024-02-26","3971.06","Delivered"
"O01118","C1510","2023-09-22","105681.06","Cancelled"
"O01119","C1608","2024-05-12","525.84","Delivered"
"O01120","C2889","2024-01-14","33223.34","Delivered"
"O01121","C1262","2022-11-15","334503.20","Delivered"
"O01122","C0873","2022-03-21","2121.90","Delivered"
"O01123","C1211","2025-11-27","79017.60","Refunded"
"O01124","C0731","2022-03-21","225.00","Delivered"
"O01125","C0927","2025-10-26","399.00","Delivered"
"O01126","C2095","2025-12-19","108198.64","Delivered"
"O01127","C1560","2024-11-11","128900.71","Refunded"
"O01128","C1816","2025-01-14","355266.63","Delivered"
"O01129","C1729","2024-02-27","3598.00","Delivered"
"O01130","C2327","2022-05-31","7345.66","Delivered"
"O01131","C3146","2023-12-15","13293.93","Shipped"
"O01132","C2841","2023-12-12","73145.95","Processing"
"O01133","C2578","2024-05-07","6627.72","Processing"
"O01134","C0301","2023-09-14","2846.00","Delivered"
"O01135","C1255","2025-08-02","1030.38","Returned"
"O01136","C3163","2022-09-26","6449.04","Delivered"
"O01137","C0775","2022-02-07","42997.18","Delivered"
"O01138","C1910","2024-11-23","33017.21","Delivered"
"O01139","C2723","2024-09-14","1250.00","Delivered"
"O01140","C1282","2023-07-12","1354.86","Delivered"
"O01141","C1918","2023-03-25","30641.77","Delivered"
"O01142","C1728","2025-05-27","55528.34","Delivered"
"O01143","C2808","2025-09-07","9834.04","Delivered"
"O01144","C1732","2022-06-05","30776.48","Delivered"
"O01145","C1554","2022-08-15","3799.00","Shipped"
"O01146","C1942","2025-11-07","809.00","Shipped"
"O01147","C1005","2022-12-13","30772.73","Refunded"
"O01148","C0719","2025-09-06","845.00","Delivered"
"O01149","C2481","2022-09-17","55292.02","Delivered"
"O01150","C0808","2023-03-12","193398.82","Delivered"
"O01151","C2864","2023-03-04","358.00","Processing"
"O01152","C1083","2024-01-01","15195.00","Delivered"
"O01153","C0299","2023-10-09","3580.68","Delivered"
"O01154","C2200","2022-12-02","1900.18","Shipped"
"O01155","C2295","2022-12-10","2994.00","Delivered"
"O01156","C2266","2025-03-23","40517.45","Delivered"
"O01157","C1466","2022-12-23","420.00","Delivered"
"O01158","C2486","2023-10-29","1399.00","Refunded"
"O01159","C2452","2024-08-20","3798.00","Delivered"
"O01160","C0202","2026-01-05","1358.65","Processing"
"O01161","C2338","2023-03-13","10970.68","Delivered"
"O01162","C0350","2022-06-15","3750.00","Delivered"
"O01163","C0158","2025-12-14","4845.00","Delivered"
"O01164","C2011","2022-04-12","172770.18","Processing"
"O01165","C0098","2024-03-14","5385.00","Returned"
"O01166","C0088","2024-05-25","19291.50","Cancelled"
"O01167","C1446","2025-02-08","619.00","Delivered"
"O01168","C1457","2024-01-18","1069.47","Cancelled"
"O01169","C2298","2025-08-07","3500.00","Shipped"
"O01170","C3086","2022-04-28","7987.76","Delivered"
"O01171","C2896","2024-10-24","6431.44","Delivered"
"O01172","C2126","2025-09-27","297036.04","Shipped"
"O01173","C2680","2024-07-31","1870.00","Delivered"
"O01174","C0362","2024-12-28","3800.00","Delivered"
"O01175","C1344","2023-08-14","1287.74","Shipped"
"O01176","C1901","2024-03-27","13002.78","Delivered"
"O01177","C0585","2022-11-26","881.94","Cancelled"
"O01178","C1745","2023-07-07","4114.28","Refunded"
"O01179","C2421","2022-07-16","460.14","Delivered"
"O01180","C1220","2025-05-09","13795.12","Delivered"
"O01181","C2576","2022-07-22","949.00","Processing"
"O01182","C2276","2022-10-04","2031.40","Delivered"
"O01183","C3051","2024-09-08","7195.00","Delivered"
"O01184","C1795","2026-02-04","79204.11","Processing"
"O01185","C1859","2023-02-19","1108.56","Processing"
"O01186","C0713","2024-11-29","20518.94","Delivered"
"O01187","C2285","2024-07-31","13130.38","Delivered"
"O01188","C0142","2025-08-24","72551.10","Delivered"
"O01189","C1185","2024-03-29","1016.46","Processing"
"O01190","C0739","2025-08-01","161112.90","Delivered"
"O01191","C0364","2022-12-07","1298.00","Delivered"
"O01192","C0625","2025-07-01","62453.11","Delivered"
"O01193","C0988","2025-11-20","860.00","Delivered"
"O01194","C0239","2023-08-31","5985.45","Delivered"
"O01195","C0097","2025-11-30","10846.93","Delivered"
"O01196","C2021","2024-02-09","9908.64","Delivered"
"O01197","C2935","2022-07-28","425.00","Delivered"
"O01198","C1678","2025-11-07","124529.79","Delivered"
"O01199","C1281","2024-11-10","185.00","Delivered"
"O01200","C2574","2026-01-13","6996.00","Delivered"
"O01201","C0604","2025-06-28","35720.00","Delivered"
"O01202","C0535","2022-03-03","38689.26","Delivered"
"O01203","C1118","2025-10-26","2122.60","Delivered"
"O01204","C2877","2024-02-09","30330.66","Delivered"
"O01205","C1777","2025-11-07","6312.32","Shipped"
"O01206","C1943","2024-07-29","1258.00","Delivered"
"O01207","C2973","2023-03-04","2930.35","Delivered"
"O01208","C3014","2025-01-08","21794.31","Delivered"
"O01209","C0310","2025-03-30","110.00","Delivered"
"O01210","C1385","2022-09-10","39059.00","Processing"
"O01211","C0969","2025-05-18","24890.70","Processing"
"O01212","C1739","2022-03-01","167630.96","Delivered"
"O01213","C1229","2022-04-15","680.00","Delivered"
"O01214","C1217","2024-03-09","29809.01","Delivered"
"O01215","C0808","2023-03-06","3334.14","Delivered"
"O01216","C2419","2024-12-18","1214.77","Processing"
"O01217","C2029","2023-11-30","699.00","Delivered"
"O01218","C0265","2025-05-17","6066.11","Delivered"
"O01219","C2064","2023-10-14","495.00","Delivered"
"O01220","C0484","2022-07-29","236599.73","Delivered"
"O01221","C2470","2025-02-08","171831.54","Delivered"
"O01222","C0400","2024-09-12","8069.70","Delivered"
"O01223","C0860","2024-02-23","181632.60","Delivered"
"O01224","C2934","2023-03-18","82194.73","Shipped"
"O01225","C0229","2024-12-30","112922.48","Delivered"
"O01226","C2475","2024-03-10","1697.00","Delivered"
"O01227","C2218","2025-06-16","9351.16","Refunded"
"O01228","C2789","2025-03-01","2800.00","Delivered"
"O01229","C1030","2023-04-02","17213.62","Shipped"
"O01230","C1034","2024-09-28","10601.50","Delivered"
"O01231","C1799","2025-04-08","42439.35","Shipped"
"O01232","C1131","2022-06-09","13467.24","Shipped"
"O01233","C1246","2024-12-25","6589.52","Delivered"
"O01234","C2599","2025-09-11","2149.00","Delivered"
"O01235","C3178","2025-02-09","12654.72","Processing"
"O01236","C2264","2025-07-22","290891.56","Delivered"
"O01237","C0048","2026-01-07","158175.96","Delivered"
"O01238","C3100","2025-06-25","2982.64","Shipped"
"O01239","C0047","2025-12-06","1171.05","Cancelled"
"O01240","C2672","2023-12-15","1899.00","Shipped"
"O01241","C2756","2023-02-17","321435.50","Delivered"
"O01242","C1863","2022-11-03","20975.04","Delivered"
"O01243","C1139","2022-12-11","18776.37","Delivered"
"O01244","C0263","2022-05-30","534.39","Delivered"
"O01245","C1964","2022-01-24","649.00","Delivered"
"O01246","C1801","2024-02-08","318.34","Delivered"
"O01247","C2999","2025-01-27","191329.49","Delivered"
"O01248","C0807","2022-05-26","8674.23","Delivered"
"O01249","C1363","2022-05-01","184302.75","Processing"
"O01250","C1174","2022-07-29","195224.96","Shipped"
"O01251","C0941","2024-05-27","10059.14","Refunded"
"O01252","C1078","2025-06-16","2687.51","Delivered"
"O01253","C2162","2025-09-10","10745.77","Shipped"
"O01254","C0159","2022-03-07","1009.20","Delivered"
"O01255","C1066","2025-04-17","599.00","Shipped"
"O01256","C2816","2022-11-25","4623.94","Delivered"
"O01257","C1106","2025-07-10","6169.78","Cancelled"
"O01258","C2443","2023-12-06","22379.68","Delivered"
"O01259","C0541","2025-10-02","32999.00","Delivered"
"O01260","C3055","2024-03-11","21306.44","Cancelled"
"O01261","C0038","2023-11-23","540.00","Delivered"
"O01262","C2605","2022-10-16","196748.78","Delivered"
"O01263","C1275","2025-08-06","96261.32","Delivered"
"O01264","C0564","2025-07-03","42997.18","Delivered"
"O01265","C2591","2025-09-18","13303.61","Delivered"
"O01266","C2190","2023-02-01","5202.71","Delivered"
"O01267","C2361","2023-05-18","44692.55","Delivered"
"O01268","C0984","2022-02-18","86193.40","Delivered"
"O01269","C2533","2023-05-09","90710.84","Delivered"
"O01270","C2219","2024-06-24","165700.33","Delivered"
"O01271","C0199","2026-01-25","5397.00","Delivered"
"O01272","C1747","2022-12-27","71543.57","Delivered"
"O01273","C2481","2022-09-20","2808.65","Delivered"
"O01274","C2255","2022-11-14","10703.64","Delivered"
"O01275","C2457","2025-03-20","2475.41","Shipped"
"O01276","C2545","2025-05-02","699.00","Processing"
"O01277","C0119","2025-02-15","6998.00","Processing"
"O01278","C2227","2024-05-10","915.79","Delivered"
"O01279","C1431","2024-04-09","1403.04","Cancelled"
"O01280","C0036","2024-07-31","1300.00","Delivered"
"O01281","C1292","2024-04-05","20172.03","Delivered"
"O01282","C0257","2024-07-24","7996.00","Delivered"
"O01283","C0481","2024-10-02","3619.00","Cancelled"
"O01284","C1104","2022-08-19","790.00","Delivered"
"O01285","C1227","2025-10-24","2071.43","Delivered"
"O01286","C0655","2022-05-15","921077.05","Shipped"
"O01287","C0769","2024-01-17","92926.48","Delivered"
"O01288","C1227","2025-11-02","43998.00","Cancelled"
"O01289","C1227","2025-10-13","257013.96","Delivered"
"O01290","C1443","2024-04-19","5097.00","Delivered"
"O01291","C1195","2024-09-23","11175.68","Delivered"
"O01292","C1044","2025-04-17","72494.12","Shipped"
"O01293","C1086","2023-07-14","10051.34","Delivered"
"O01294","C1186","2023-05-19","1700.00","Delivered"
"O01295","C1345","2022-11-13","63437.85","Shipped"
"O01296","C0088","2024-05-29","8197.00","Delivered"
"O01297","C2637","2023-03-07","54361.70","Delivered"
"O01298","C2722","2024-08-01","700.58","Delivered"
"O01299","C0512","2022-07-04","51457.75","Delivered"
"O01300","C0767","2024-05-03","11861.55","Delivered"
"O01301","C0080","2025-06-19","599.00","Delivered"
"O01302","C3182","2022-08-23","16800.00","Delivered"
"O01303","C1484","2024-01-01","96.02","Processing"
"O01304","C2752","2022-05-18","14990.00","Processing"
"O01305","C0769","2024-02-14","157384.44","Delivered"
"O01306","C2810","2022-08-02","9549.00","Delivered"
"O01307","C0734","2023-08-27","6343.26","Processing"
"O01308","C0124","2025-04-28","1743326.07","Delivered"
"O01309","C0713","2024-12-21","22767.55","Delivered"
"O01310","C1184","2025-04-24","80137.98","Delivered"
"O01311","C1934","2024-05-31","100800.10","Delivered"
"O01312","C1857","2025-02-24","29412.90","Delivered"
"O01313","C1462","2023-01-20","1995.00","Delivered"
"O01314","C1249","2026-01-14","13992.84","Processing"
"O01315","C1768","2023-12-31","6796.80","Returned"
"O01316","C2831","2023-03-20","907.54","Refunded"
"O01317","C1293","2024-05-02","210188.19","Delivered"
"O01318","C1027","2022-10-25","58499.47","Delivered"
"O01319","C0337","2024-08-17","7998.00","Delivered"
"O01320","C2811","2024-08-16","22900.00","Returned"
"O01321","C1976","2025-06-29","579.47","Shipped"
"O01322","C1536","2025-07-22","741.56","Delivered"
"O01323","C2645","2026-01-26","5277.91","Delivered"
"O01324","C2267","2025-09-13","462.96","Refunded"
"O01325","C0156","2022-04-08","80414.90","Delivered"
"O01326","C0365","2026-01-15","30580.01","Shipped"
"O01327","C2816","2022-11-03","24473.00","Delivered"
"O01328","C0745","2022-03-19","1325.00","Delivered"
"O01329","C1101","2025-06-15","243770.98","Shipped"
"O01330","C2082","2024-01-29","9517.24","Delivered"
"O01331","C0127","2023-08-13","25310.97","Shipped"
"O01332","C0430","2023-06-02","96473.50","Cancelled"
"O01333","C3008","2025-07-15","462685.65","Delivered"
"O01334","C1863","2022-10-29","170773.36","Delivered"
"O01335","C2511","2025-02-23","3998.00","Refunded"
"O01336","C2665","2022-11-17","162536.80","Shipped"
"O01337","C0604","2025-08-04","129269.40","Delivered"
"O01338","C0760","2024-01-14","60969.78","Delivered"
"O01339","C0952","2025-04-15","64093.55","Delivered"
"O01340","C0834","2025-03-06","13497.00","Delivered"
"O01341","C0092","2024-02-23","2718.54","Delivered"
"O01342","C1778","2024-04-30","51546.72","Refunded"
"O01343","C2716","2026-01-21","30446.24","Delivered"
"O01344","C2184","2023-12-18","817.57","Delivered"
"O01345","C1658","2025-06-05","76032.11","Delivered"
"O01346","C2313","2026-01-18","21555.18","Delivered"
"O01347","C1860","2022-03-11","700.00","Delivered"
"O01348","C2059","2025-09-16","388660.72","Delivered"
"O01349","C1245","2023-06-02","16930.18","Delivered"
"O01350","C2011","2022-03-21","1492.82","Processing"
"O01351","C1227","2025-10-23","255416.13","Delivered"
"O01352","C2600","2024-01-07","437.32","Delivered"
"O01353","C2192","2025-10-17","13596.00","Delivered"
"O01354","C0529","2023-01-27","7351.11","Returned"
"O01355","C2694","2025-10-04","37998.00","Delivered"
"O01356","C2465","2025-12-12","10500.00","Delivered"
"O01357","C1345","2022-10-14","5994.00","Delivered"
"O01358","C0504","2023-03-27","28331.66","Delivered"
"O01359","C2144","2022-10-02","80237.91","Delivered"
"O01360","C2962","2023-10-19","11888.75","Returned"
"O01361","C1650","2024-12-24","920.28","Delivered"
"O01362","C0691","2025-05-29","3620.55","Delivered"
"O01363","C0806","2025-03-29","7083.50","Delivered"
"O01364","C0112","2024-07-22","9962.04","Delivered"
"O01365","C0245","2025-12-31","146271.69","Refunded"
"O01366","C2946","2024-07-10","1224.71","Delivered"
"O01367","C1262","2022-11-18","17520.94","Processing"
"O01368","C1760","2022-08-12","59507.97","Refunded"
"O01369","C2433","2025-07-15","3171.76","Processing"
"O01370","C2648","2026-01-16","12454.43","Shipped"
"O01371","C1582","2023-08-20","1631.40","Shipped"
"O01372","C2920","2025-03-26","8999.00","Shipped"
"O01373","C2841","2023-11-20","229568.56","Delivered"
"O01374","C0839","2025-09-05","9953.76","Delivered"
"O01375","C2994","2025-04-14","10838.44","Delivered"
"O01376","C2895","2026-01-15","589131.83","Cancelled"
"O01377","C1266","2023-07-18","79729.48","Delivered"
"O01378","C1066","2025-04-04","51511.76","Delivered"
"O01379","C2165","2025-05-24","76963.58","Shipped"
"O01380","C2798","2022-12-03","6869.72","Delivered"
"O01381","C1687","2024-03-26","103257.42","Delivered"
"O01382","C2932","2023-02-28","850.00","Cancelled"
"O01383","C2551","2025-06-16","1299.00","Delivered"
"O01384","C2743","2023-07-30","151371.87","Cancelled"
"O01385","C1260","2024-06-23","6624.60","Processing"
"O01386","C3137","2025-09-25","17823.28","Delivered"
"O01387","C2395","2025-09-04","9710.33","Processing"
"O01388","C2674","2025-08-28","278928.00","Cancelled"
"O01389","C0578","2022-11-16","33683.85","Delivered"
"O01390","C2072","2023-04-12","10724.66","Delivered"
"O01391","C2665","2022-11-04","5800.00","Delivered"
"O01392","C2020","2024-06-03","20049.04","Delivered"
"O01393","C0732","2024-11-18","2858.69","Shipped"
"O01394","C3148","2024-10-15","60031.52","Delivered"
"O01395","C0181","2024-03-30","24137.55","Cancelled"
"O01396","C1125","2025-07-28","134314.26","Delivered"
"O01397","C1832","2022-09-11","51795.24","Shipped"
"O01398","C2729","2022-06-11","47845.72","Processing"
"O01399","C1695","2025-10-06","17197.00","Cancelled"
"O01400","C0069","2022-05-17","29997.00","Delivered"
"O01401","C0927","2025-11-02","70766.60","Delivered"
"O01402","C0060","2024-09-19","466210.39","Returned"
"O01403","C1367","2025-07-29","68272.85","Delivered"
"O01404","C0952","2025-04-21","5397.00","Delivered"
"O01405","C0093","2024-02-27","14721.95","Shipped"
"O01406","C2213","2022-11-30","5395.00","Delivered"
"O01407","C1747","2023-01-16","3198.00","Returned"
"O01408","C1962","2022-12-02","6085.52","Returned"
"O01409","C0866","2025-05-03","1900.00","Shipped"
"O01410","C2916","2024-02-16","1980.00","Delivered"
"O01411","C0780","2024-08-27","699.00","Delivered"
"O01412","C0532","2025-12-28","80004.09","Delivered"
"O01413","C0472","2022-08-02","25943.40","Refunded"
"O01414","C1838","2022-06-18","55961.30","Delivered"
"O01415","C2344","2025-03-14","9639.27","Delivered"
"O01416","C0406","2023-08-15","1650.00","Delivered"
"O01417","C2007","2025-11-15","650.00","Shipped"
"O01418","C1175","2022-06-09","56104.43","Shipped"
"O01419","C0912","2025-07-13","5998.00","Delivered"
"O01420","C1747","2022-12-14","2455.00","Delivered"
"O01421","C0571","2025-06-16","89454.00","Delivered"
"O01422","C0079","2022-02-21","9597.02","Returned"
"O01423","C2592","2024-12-31","74441.05","Delivered"
"O01424","C0771","2024-01-05","80213.40","Delivered"
"O01425","C0747","2023-01-04","16368.59","Shipped"
"O01426","C2302","2025-03-13","16762.40","Delivered"
"O01427","C3110","2025-01-30","499.00","Processing"
"O01428","C0464","2024-08-25","12631.02","Delivered"
"O01429","C1568","2022-05-13","34022.41","Delivered"
"O01430","C2880","2025-05-17","22511.90","Delivered"
"O01431","C2608","2023-06-03","12494.55","Delivered"
"O01432","C2127","2025-09-22","741.03","Cancelled"
"O01433","C0516","2024-07-23","166407.98","Delivered"
"O01434","C2723","2024-08-29","490.00","Delivered"
"O01435","C0157","2022-10-19","1499.00","Delivered"
"O01436","C3157","2025-09-17","7196.00","Delivered"
"O01437","C1737","2022-12-04","10544.00","Delivered"
"O01438","C1932","2022-06-29","159011.46","Delivered"
"O01439","C1143","2022-10-29","222409.47","Delivered"
"O01440","C2968","2024-11-22","5243.70","Delivered"
"O01441","C1681","2025-01-01","87968.44","Delivered"
"O01442","C0596","2023-12-21","74170.85","Shipped"
"O01443","C3003","2023-07-23","6170.00","Delivered"
"O01444","C0254","2023-11-07","600.00","Shipped"
"O01445","C2196","2022-05-13","34286.62","Shipped"
"O01446","C2229","2024-01-30","450.00","Cancelled"
"O01447","C2763","2022-10-12","164187.90","Delivered"
"O01448","C2781","2023-01-18","35185.65","Delivered"
"O01449","C1096","2024-01-28","3469.47","Refunded"
"O01450","C2007","2025-11-18","1830.20","Delivered"
"O01451","C1157","2024-05-28","3233.76","Refunded"
"O01452","C1765","2022-06-03","675.00","Delivered"
"O01453","C2359","2023-05-08","597.00","Returned"
"O01454","C1224","2024-12-14","25182.78","Delivered"
"O01455","C2790","2022-06-30","41629.52","Cancelled"
"O01456","C1218","2022-04-07","29998.00","Processing"
"O01457","C1719","2025-12-23","236714.71","Delivered"
"O01458","C2980","2022-02-12","8393.00","Cancelled"
"O01459","C0137","2024-07-31","68012.79","Cancelled"
"O01460","C0119","2025-02-05","697048.59","Processing"
"O01461","C0357","2025-08-18","9198.00","Delivered"
"O01462","C0253","2024-04-21","3196.06","Delivered"
"O01463","C1978","2023-11-14","22237.55","Delivered"
"O01464","C0242","2024-04-25","2689.90","Delivered"
"O01465","C1195","2024-09-06","10352.43","Shipped"
"O01466","C1543","2024-03-25","7298.00","Delivered"
"O01467","C1897","2024-04-03","11905.93","Delivered"
"O01468","C0477","2022-02-14","30194.00","Delivered"
"O01469","C0625","2025-06-06","18082.80","Delivered"
"O01470","C2792","2023-02-05","5596.18","Shipped"
"O01471","C2067","2023-10-13","2998.00","Delivered"
"O01472","C1122","2024-12-30","20887.05","Processing"
"O01473","C0560","2023-01-17","325460.60","Delivered"
"O01474","C1510","2023-08-30","28314.73","Delivered"
"O01475","C0677","2025-06-15","181184.02","Delivered"
"O01476","C2688","2024-11-26","84964.97","Delivered"
"O01477","C0718","2025-06-08","98988.60","Shipped"
"O01478","C0520","2022-11-28","6697.00","Delivered"
"O01479","C1194","2024-12-12","1792.01","Cancelled"
"O01480","C0288","2025-03-02","185852.96","Delivered"
"O01481","C0177","2025-02-08","241393.72","Delivered"
"O01482","C1913","2023-09-27","1854.38","Delivered"
"O01483","C2156","2023-11-24","13553.78","Delivered"
"O01484","C3066","2025-11-22","14525.25","Cancelled"
"O01485","C3076","2022-08-19","92344.42","Delivered"
"O01486","C1287","2022-07-18","10830.00","Returned"
"O01487","C2141","2024-10-06","19214.90","Delivered"
"O01488","C0376","2022-03-27","29723.68","Delivered"
"O01489","C0218","2023-12-12","129261.54","Delivered"
"O01490","C0538","2023-02-04","1641.00","Delivered"
"O01491","C1319","2022-02-21","7157.00","Delivered"
"O01492","C2004","2024-08-19","6204.30","Delivered"
"O01493","C0001","2023-02-21","1299.00","Delivered"
"O01494","C2643","2024-09-05","98429.08","Cancelled"
"O01495","C1952","2026-02-01","1563.80","Processing"
"O01496","C3150","2023-09-09","32697.43","Delivered"
"O01497","C0204","2025-05-06","60861.91","Shipped"
"O01498","C1230","2022-10-29","4599.00","Shipped"
"O01499","C0292","2022-07-31","8350.00","Cancelled"
"O01500","C2186","2024-04-02","675.00","Delivered"
"O01501","C3164","2023-04-01","8313.21","Delivered"
"O01502","C0477","2022-02-23","54217.13","Delivered"
"O01503","C0897","2024-05-05","4610.86","Delivered"
"O01504","C2260","2024-07-04","63008.22","Shipped"
"O01505","C2075","2026-01-02","11112.11","Delivered"
"O01506","C2783","2025-04-17","93412.53","Delivered"
"O01507","C2409","2022-08-15","10948.97","Shipped"
"O01508","C0789","2023-11-06","77512.11","Delivered"
"O01509","C1695","2025-10-06","998.00","Cancelled"
"O01510","C2715","2024-11-24","649.00","Delivered"
"O01511","C0325","2024-03-23","1290.00","Delivered"
"O01512","C2759","2024-08-06","73008.30","Delivered"
"O01513","C1417","2025-05-25","224847.00","Delivered"
"O01514","C0466","2024-01-15","336.00","Delivered"
"O01515","C1552","2023-01-17","152728.84","Delivered"
"O01516","C2942","2023-05-05","5219.52","Delivered"
"O01517","C1013","2026-02-06","41425.30","Delivered"
"O01518","C0130","2022-10-05","25020.57","Delivered"
"O01519","C0326","2023-07-08","998.00","Delivered"
"O01520","C2745","2022-08-01","116360.30","Shipped"
"O01521","C2991","2022-03-15","81493.68","Delivered"
"O01522","C3116","2024-05-18","2294.69","Delivered"
"O01523","C0959","2025-04-19","550.00","Shipped"
"O01524","C0071","2024-11-11","162534.71","Delivered"
"O01525","C1300","2025-02-15","205705.27","Delivered"
"O01526","C2900","2026-01-23","28201.65","Delivered"
"O01527","C3000","2024-02-27","1599.00","Delivered"
"O01528","C1185","2024-04-07","420.00","Delivered"
"O01529","C0329","2022-03-18","103980.78","Delivered"
"O01530","C1466","2022-11-23","10380.12","Delivered"
"O01531","C3088","2022-02-14","575263.29","Shipped"
"O01532","C1739","2022-03-14","4599.00","Delivered"
"O01533","C2931","2024-01-15","7398.00","Delivered"
"O01534","C2372","2024-06-30","240.00","Delivered"
"O01535","C2915","2023-07-14","399.00","Shipped"
"O01536","C1361","2023-01-17","28937.91","Shipped"
"O01537","C2961","2025-10-22","49210.31","Delivered"
"O01538","C2631","2022-06-25","25255.46","Cancelled"
"O01539","C1732","2022-05-15","199053.01","Delivered"
"O01540","C1795","2026-01-13","48990.00","Delivered"
"O01541","C0448","2022-12-15","3979.79","Delivered"
"O01542","C1189","2022-06-22","999.00","Delivered"
"O01543","C1792","2025-03-13","17393.00","Delivered"
"O01544","C0895","2024-12-31","7738.67","Delivered"
"O01545","C1398","2023-07-14","14968.60","Delivered"
"O01546","C1387","2023-11-25","235.00","Delivered"
"O01547","C0612","2024-06-17","653.87","Delivered"
"O01548","C2934","2023-04-18","899.00","Delivered"
"O01549","C1451","2024-10-02","92205.90","Delivered"
"O01550","C3146","2023-11-23","3261.36","Returned"
"O01551","C0664","2023-01-30","104960.30","Refunded"
"O01552","C0657","2025-09-20","399.00","Shipped"
"O01553","C1432","2023-04-03","230933.92","Cancelled"
"O01554","C0013","2023-10-26","34215.36","Delivered"
"O01555","C1186","2023-04-27","3198.00","Delivered"
"O01556","C3165","2022-02-20","253637.06","Shipped"
"O01557","C2470","2025-03-10","186984.30","Returned"
"O01558","C0569","2024-08-02","261314.00","Delivered"
"O01559","C2643","2024-09-02","56262.18","Delivered"
"O01560","C0627","2026-01-20","862330.42","Delivered"
"O01561","C1434","2026-01-11","88074.35","Delivered"
"O01562","C0754","2022-04-04","8049.00","Delivered"
"O01563","C0203","2023-11-12","16797.00","Delivered"
"O01564","C0360","2023-12-07","67556.13","Delivered"
"O01565","C1197","2024-07-08","2598.00","Cancelled"
"O01566","C1203","2025-08-26","486098.38","Delivered"
"O01567","C2720","2025-12-18","11368.08","Processing"
"O01568","C0879","2025-09-16","35676.67","Delivered"
"O01569","C0888","2025-11-04","19130.30","Delivered"
"O01570","C1026","2023-12-06","58781.77","Shipped"
"O01571","C1932","2022-07-18","16444.70","Delivered"
"O01572","C1652","2024-10-03","44025.25","Delivered"
"O01573","C0511","2023-07-29","97663.74","Delivered"
"O01574","C1102","2025-01-13","94027.00","Processing"
"O01575","C2235","2024-01-25","2718.54","Delivered"
"O01576","C0377","2024-11-21","68318.49","Shipped"
"O01577","C0743","2023-08-28","3146.00","Delivered"
"O01578","C2111","2023-09-24","107811.84","Shipped"
"O01579","C1914","2025-06-14","7425.00","Delivered"
"O01580","C1541","2025-08-23","1125.00","Delivered"
"O01581","C2178","2022-06-19","825.00","Delivered"
"O01582","C2787","2022-04-22","370.00","Delivered"
"O01583","C1035","2025-06-23","17319.02","Processing"
"O01584","C3099","2023-08-30","6696.00","Delivered"
"O01585","C1971","2025-07-30","82044.57","Delivered"
"O01586","C0007","2024-03-24","130380.40","Shipped"
"O01587","C3043","2022-08-17","65665.59","Delivered"
"O01588","C2156","2023-11-04","2410.00","Delivered"
"O01589","C0470","2024-06-20","174207.90","Cancelled"
"O01590","C2412","2024-04-09","8896.00","Delivered"
"O01591","C0374","2025-07-04","22025.83","Shipped"
"O01592","C1712","2023-10-04","42720.20","Delivered"
"O01593","C2784","2022-09-09","49350.28","Shipped"
"O01594","C2912","2024-05-11","62227.56","Shipped"
"O01595","C2498","2025-10-23","6508.70","Delivered"
"O01596","C0660","2022-07-03","218.66","Delivered"
"O01597","C2501","2024-06-21","5262.74","Returned"
"O01598","C3088","2022-02-02","6998.00","Delivered"
"O01599","C1591","2025-07-26","16636.93","Cancelled"
"O01600","C1126","2023-02-06","2149.68","Delivered"
"O01601","C2335","2025-07-19","1899.00","Shipped"
"O01602","C0164","2024-07-10","9998.00","Delivered"
"O01603","C2824","2024-07-09","2850.00","Cancelled"
"O01604","C1615","2024-06-11","6799.00","Delivered"
"O01605","C1456","2024-10-05","249436.59","Delivered"
"O01606","C2987","2023-06-14","4198.00","Cancelled"
"O01607","C0247","2024-02-17","2984.67","Delivered"
"O01608","C2341","2022-03-21","282659.41","Cancelled"
"O01609","C2937","2024-06-25","316154.34","Delivered"
"O01610","C2144","2022-10-17","18179.07","Delivered"
"O01611","C2874","2023-12-13","4198.76","Cancelled"
"O01612","C3082","2023-10-10","496852.78","Returned"
"O01613","C2959","2024-08-10","53484.39","Shipped"
"O01614","C0911","2022-12-10","29672.78","Delivered"
"O01615","C2363","2024-10-15","44308.50","Delivered"
